1555597213;51.1543540955;3.2015950680;5.2267556190;6.8844213486
1555597214;51.1544036865;3.2016081810;4.5373997688;7.5237050056
1555597215;51.1544418335;3.2015900612;4.7946224213;7.0491070747
1555597216;51.1544914246;3.2015430927;5.8183665276;5.6381068230
1555597217;51.1545257568;3.2014815807;6.0395779610;5.5592255592
1555597218;51.1545639038;3.2014098167;6.0961666107;5.6718635559
1555597219;51.1545982361;3.2013382912;6.0755887032;5.3656797409
1555597220;51.1546478271;3.2012715340;6.2402110100;4.6687350273
1555597221;51.1546859741;3.2012064457;6.3019442558;4.3490295410
1555597223;51.1547508240;3.2011117935;6.2350668907;3.4343330860
1555597223;51.1547775269;3.2010798454;5.9984221458;3.7376198769
1555597224;51.1548080444;3.2010264397;5.0415554047;4.8579726219
1555597225;51.1548500061;3.2009832859;4.8460664749;5.8607463837
1555597227;51.1548995972;3.2009618282;4.0383887291;6.6033234596
1555597228;51.1549301147;3.2009816170;4.5219664574;3.5018618107
1555597229;51.1549720764;3.2010283470;5.0981445313;4.4921712875
1555597230;51.1549949646;3.2010848522;5.1392998695;3.7846734524
1555597231;51.1550292969;3.2011382580;4.9798221588;3.5460968018
1555597232;51.1550712585;3.2011785507;4.7997665405;4.4035248756
1555597233;51.1551094055;3.2011969090;4.3367667198;5.7415776253
1555597234;51.1551513672;3.2011830807;4.1309890747;6.2168302536
1555597235;51.1551933289;3.2011463642;4.6454334259;5.4123845100
1555597236;51.1552238464;3.2010934353;5.2061777115;5.9749774933
1555597237;51.1552810669;3.2010300159;5.7823557854;5.8738541603
1555597238;51.1553306580;3.2009663582;5.8749556541;4.8920426369
1555597239;51.1553802490;3.2009048462;6.1476111412;5.3773403168
1555597240;51.1554183960;3.2008416653;6.1630444527;6.2137556076
1555597241;51.1554756165;3.2007782459;6.3894000053;5.0086193085
1555597242;51.1555175781;3.2007181644;6.1578998566;15.4162597656
1555597243;51.1555824280;3.2006714344;5.8183665276;9.5314922333
1555597244;51.1556320190;3.2006368637;5.1392998695;8.1462650299
1555597245;51.1556625366;3.2005982399;4.7071666718;6.3771815300
1555597246;51.1556968689;3.2005565166;4.0023779869;5.5548505783
1555597247;51.1557197571;3.2005233765;3.3078777790;16.1841583252
1555597248;51.1557464600;3.2004950047;2.9220445156;6.6481108665
1555597249;51.1557693481;3.2004597187;3.2512888908;5.6399259567
1555597250;51.1557846069;3.2004201412;3.6371221542;7.6503062248
1555597251;51.1558113098;3.2003798485;3.8068888187;6.2075548172
1555597252;51.1558265686;3.2003352642;3.8583333492;8.0027723312
1555597253;51.1558418274;3.2002868652;3.6988556385;7.1289825439
1555597254;51.1558609009;3.2002532482;3.4930777550;5.8002872467
1555597255;51.1558837891;3.2002267838;2.9271888733;6.1614527702
1555597256;51.1558990479;3.2002050877;2.3612999916;37.8273353577
1555597257;51.1559181213;3.2001750469;2.5413556099;7.5115065575
1555597258;51.1559410095;3.2001368999;3.1123888493;13.1443128586
1555597259;51.1559638977;3.2001047134;3.2718665600;9.4127206802
1555597260;51.1560058594;3.2000651360;3.5188000202;3.7291662693
1555597261;51.1560287476;3.2000248432;3.8737666607;4.7459635735
1555597262;51.1560630798;3.1999781132;4.4756665230;4.9787335396
1555597263;51.1561050415;3.1999332905;5.0775666237;5.3747167587
1555597264;51.1561355591;3.1998901367;5.8029332161;5.6274085045
1555597265;51.1561851501;3.1998300552;6.1064553261;6.6948175430
1555597266;51.1562347412;3.1997716427;6.2196331024;6.0438294411
1555597267;51.1562728882;3.1997151375;6.1167445183;6.1324219704
1555597268;51.1563148499;3.1996581554;6.3585333824;6.2787752151
1555597269;51.1563720703;3.1996002197;6.6826334000;6.4595398903
1555597270;51.1564292908;3.1995365620;6.5951776505;5.2583293915
1555597271;51.1564712524;3.1994700432;6.2968001366;5.6151847839
1555597272;51.1565170288;3.1994063854;6.4099779129;7.0873289108
1555597273;51.1565742493;3.1993398666;6.5900335312;6.2905788422
1555597274;51.1566390991;3.1992752552;6.3894000053;6.1074113846
1555597275;51.1566886902;3.1992080212;6.0035667419;4.6734361649
1555597276;51.1567382813;3.1991486549;5.9932775497;6.3815779686
1555597277;51.1567878723;3.1990783215;6.4151220322;4.7468070984
1555597278;51.1568374634;3.1990132332;6.4819998741;5.8161411285
1555597279;51.1569023132;3.1989517212;6.2710776329;5.7468218803
1555597280;51.1569480896;3.1988916397;6.1476111412;4.8590340614
1555597281;51.1569976807;3.1988368034;6.0087113380;4.9259214401
1555597282;51.1570472717;3.1987783909;6.2196331024;5.3871278763
1555597283;51.1570892334;3.1987218857;6.0961666107;4.5564451218
1555597284;51.1571273804;3.1986663342;5.5199890137;4.8909320831
1555597285;51.1571769714;3.1986215115;5.4736890793;5.3474626541
1555597286;51.1572265625;3.1985702515;5.5302777290;3.7759184837
1555597287;51.1572685242;3.1985249519;5.1855998039;3.1320014000
1555597288;51.1573143005;3.1984934807;4.8151998520;3.9340929985
1555597289;51.1573638916;3.1984715462;5.2679109573;7.6144385338
1555597290;51.1574211121;3.1984684467;5.1701664925;12.0983285904
1555597291;51.1574630737;3.1984782219;4.9952554703;10.5355100632
1555597292;51.1574935913;3.1985132694;5.0621333122;6.6308012009
1555597293;51.1575202942;3.1985585690;5.1032886505;6.2423439026
1555597294;51.1575508118;3.1986062527;5.3090667725;7.1347002983
1555597295;51.1575927734;3.1986582279;5.4736890793;9.4613962173
1555597296;51.1576271057;3.1987116337;5.6228775978;11.5694494247
1555597297;51.1576652527;3.1987636089;5.7617778778;8.3829507828
1555597298;51.1577072144;3.1988134384;5.7566332817;8.7476139069
1555597299;51.1577491760;3.1988615990;5.5405664444;11.1317930222
1555597300;51.1577873230;3.1989099979;5.3605113029;11.1041183472
1555597301;51.1578292847;3.1989567280;5.2267556190;7.4185733795
1555597302;51.1578598022;3.1990029812;4.7791891098;7.2785539627
1555597303;51.1578941345;3.1990382671;4.1361331940;5.4806561470
1555597304;51.1579170227;3.1990683079;3.4879333973;3.4854271412
1555597305;51.1579246521;3.1990952492;3.0712332726;3.9165976048
1555597306;51.1579437256;3.1991186142;3.0300776958;9.1397190094
1555597307;51.1579589844;3.1991231441;2.7677111626;6.2898697853
1555597308;51.1579933167;3.1991150379;2.7214109898;11.3527450562
1555597309;51.1580162048;3.1990799904;3.5239443779;14.7140693665
1555597310;51.1580314636;3.1990284920;4.2544555664;10.7419357300
1555597311;51.1580581665;3.1989614964;5.1753110886;7.3652129173
1555597312;51.1580810547;3.1988983154;4.8151998520;16.2398738861
1555597313;51.1581039429;3.1988499165;3.5548110008;5.6656565666
1555597314;51.1581230164;3.1988251209;2.0320556164;3.5047044754
1555597315;51.1581306458;3.1988053322;0.0823111087;4.3300166130
1555597316;51.1581306458;3.1987981796;0.0257222224;3.1091556549
1555597317;51.1581382751;3.1988067627;0.0257222224;3.3314096928
1555597318;51.1581382751;3.1988351345;0.1080333367;3.8318758011
1555597319;51.1581459045;3.1988632679;1.8417111635;12.7322463989
1555597320;51.1581382751;3.1989014149;3.0249333382;4.0570549965
1555597321;51.1581153870;3.1989314556;2.6596777439;3.2577054501
1555597322;51.1580963135;3.1989583969;2.6905443668;3.0935268402
1555597323;51.1580657959;3.1989781857;2.6288111210;3.3637328148
1555597324;51.1580467224;3.1990015507;2.6236667633;10.2238082886
1555597325;51.1580467224;3.1990418434;2.8757443428;9.2979669571
1555597326;51.1580467224;3.1990900040;3.6422667503;7.7137970924
1555597327;51.1580390930;3.1991500854;4.3573446274;11.3088464737
1555597328;51.1580467224;3.1992049217;4.4808111191;6.0495719910
1555597329;51.1580657959;3.1992666721;4.5682668686;5.5875768661
1555597330;51.1580963135;3.1993148327;4.7328886986;4.8775095940
1555597331;51.1581230164;3.1993551254;4.9643888474;5.0939807892
1555597332;51.1581382751;3.1994032860;5.2576222420;6.0987744331
1555597333;51.1581687927;3.1994566917;5.8800997734;5.6744995117
1555597334;51.1582107544;3.1995167732;6.6774888039;5.8954987526
1555597335;51.1582527161;3.1995799541;6.8421111107;5.0013265610
1555597336;51.1582832336;3.1996531487;6.8472557068;8.1934709549
1555597337;51.1583251953;3.1997263432;6.6672000885;7.3257985115
1555597338;51.1583747864;3.1997964382;6.9295668602;7.2081909180
1555597339;51.1584129333;3.1998617649;6.8060998917;6.9405794144
1555597340;51.1584548950;3.1999115944;6.6723442078;6.8155140877
1555597341;51.1584701538;3.1999583244;5.7823557854;6.2891645432
1555597342;51.1585197449;3.2000000477;5.8286557198;5.6950187683
1555597343;51.1585350037;3.2000417709;4.5837001801;4.8397917747
1555597344;51.1585922241;3.2001230717;6.6620554924;4.9596552849
1555597345;51.1586112976;3.2001698017;5.1290111542;4.8976635933
1555597346;51.1586418152;3.2002084255;5.0312666893;4.8416600227
1555597347;51.1586761475;3.2002451420;4.8254890442;4.4250497818
1555597348;51.1587066650;3.2002949715;5.0312666893;4.6646890640
1555597349;51.1587409973;3.2003448009;4.5219664574;3.4873762131
1555597350;51.1587638855;3.2003762722;3.6782777309;2.7866497040
1555597351;51.1587791443;3.2003834248;2.1966776848;4.1193418503
1555597352;51.1588706970;3.2003901005;1.6256444454;3.5611732006
1555597353;51.1589126587;3.2003881931;1.2449555397;4.1191005707
1555597354;51.1589279175;3.2003834248;0.7768111229;4.0616579056
1555597355;51.1589355469;3.2003762722;1.3324110508;5.0248103142
1555597356;51.1589355469;3.2003564835;1.4404444695;4.2700920105
1555597357;51.1589431763;3.2003397942;1.6616555452;5.0689558983
1555597358;51.1589508057;3.2003214359;1.9806110859;8.5921173096
1555597359;51.1589584351;3.2002999783;2.2326889038;23.2849578857
1555597360;51.1589851379;3.2002635002;3.1020998955;31.7506122589
1555597361;51.1590080261;3.2002267838;3.4622111320;7.4118237495
1555597362;51.1590232849;3.2001967430;3.3593223095;6.3916368484
1555597363;51.1590576172;3.2001566887;4.2133002281;4.6890983582
1555597364;51.1590995789;3.2001099586;4.5939888954;4.6414179802
1555597365;51.1591300964;3.2000601292;4.5888442993;4.9561929703
1555597366;51.1591720581;3.2000131607;4.8614997864;5.0701251030
1555597367;51.1592216492;3.1999650002;5.3090667725;5.2653779984
1555597368;51.1592674255;3.1999063492;5.8852443695;5.1798887253
1555597369;51.1593170166;3.1998498440;5.8955335617;5.3659105301
1555597370;51.1593589783;3.1997964382;6.1681890488;15.9262905121
1555597371;51.1594085693;3.1997365952;6.4459886551;12.8730583191
1555597372;51.1594581604;3.1996800900;6.1578998566;5.0289201736
1555597373;51.1594963074;3.1996231079;6.4254112244;4.8047242165
1555597374;51.1595382690;3.1995615959;6.5180110931;4.5168361664
1555597375;51.1595878601;3.1995081902;6.5282998085;4.3682417870
1555597376;51.1596260071;3.1994516850;6.0550112724;5.7874870300
1555597377;51.1596679688;3.1993982792;6.0035667419;6.0188312531
1555597378;51.1597099304;3.1993448734;6.3431000710;6.0782637596
1555597379;51.1597480774;3.1992900372;6.2350668907;4.8795361519
1555597380;51.1597976685;3.1992313862;6.1476111412;5.5694489479
1555597381;51.1598472595;3.1991751194;6.3328108788;5.1431865692
1555597382;51.1598892212;3.1991250515;6.4356999397;5.9394364357
1555597383;51.1599464417;3.1990747452;6.5643110275;5.5367393494
1555597384;51.1599845886;3.1990182400;6.3945446014;8.7369194031
1555597385;51.1600341797;3.1989567280;6.3842554092;5.4700288773
1555597386;51.1600761414;3.1988997459;5.2936334610;5.1556229591
1555597387;51.1601066589;3.1988515854;3.7554445267;3.5041146278
1555597388;51.1601333618;3.1988117695;2.6545333862;4.2197399139
1555597389;51.1601486206;3.1987864971;2.5310666561;3.7740197182
1555597390;51.1601715088;3.1987583637;3.2564332485;6.5750331879
1555597391;51.1601982117;3.1987197399;3.9200665951;10.0027589798
1555597392;51.1602287292;3.1986780167;4.2493109703;8.3617544174
1555597393;51.1602706909;3.1986348629;4.6763000488;5.3861360550
1555597394;51.1603012085;3.1985931396;4.8100557327;4.9296283722
1555597395;51.1603431702;3.1985464096;5.1187224388;7.2094297409
1555597396;51.1603851318;3.1985015869;5.0055446625;4.6845536232
1555597397;51.1604156494;3.1984598637;4.8614997864;5.2224650383
1555597398;51.1604576111;3.1984114647;4.9129443169;5.1855139732
1555597399;51.1604804993;3.1983633041;4.6557221413;7.9884381294
1555597400;51.1605148315;3.1983282566;3.9457888603;14.0806856155
1555597401;51.1605377197;3.1982982159;3.1895556450;4.6517724991
1555597402;51.1605567932;3.1982614994;2.2686998844;4.7346248627
1555597403;51.1605644226;3.1982350349;1.5999221802;3.4341361523
1555597404;51.1605644226;3.1982247829;1.3066889048;3.2875003815
1555597405;51.1605567932;3.1982116699;1.0957666636;3.2504489422
1555597406;51.1605453491;3.1982116699;1.3427000046;4.1658792496
1555597407;51.1605377197;3.1982300282;1.7645444870;6.2081756592
1555597408;51.1605224609;3.1982600689;2.4487555027;7.4364881516
1555597409;51.1605148315;3.1982929707;2.7934334278;9.2794933319
1555597410;51.1604881287;3.1983234882;3.1535444260;6.9433836937
1555597411;51.1604652405;3.1983516216;3.6679887772;8.7304286957
1555597412;51.1604347229;3.1983947754;4.6351442337;7.7350444794
1555597413;51.1604003906;3.1984467506;4.8614997864;6.2217450142
1555597414;51.1603775024;3.1984868050;4.6042776108;9.5904560089
1555597415;51.1603431702;3.1985249519;4.4550890923;5.7172651291
1555597416;51.1603012085;3.1985666752;4.7225999832;4.4934825897
1555597417;51.1602630615;3.1986165047;5.1084332466;11.5750169754
1555597418;51.1602210999;3.1986734867;5.3708000183;6.1722536087
1555597419;51.1601905823;3.1987197399;4.9849667549;4.8960804939
1555597420;51.1601638794;3.1987466812;3.6885666847;5.3568515778
1555597421;51.1601409912;3.1987519264;3.1329667568;6.2468018532
1555597422;51.1601142883;3.1987314224;3.8274667263;7.8495965004
1555597423;51.1600837708;3.1987013817;3.4467778206;3.6243929863
1555597424;51.1600685120;3.1986596584;3.2358555794;3.1533832550
1555597425;51.1600570679;3.1986334324;1.7491110563;3.9001235962
1555597426;51.1600494385;3.1986362934;1.3787111044;3.3533508778
1555597427;51.1600418091;3.1986596584;2.2018222809;4.4411978722
1555597428;51.1600494385;3.1986932755;2.4539000988;6.1024827957
1555597429;51.1600570679;3.1987314224;2.8757443428;8.9729318619
1555597430;51.1600761414;3.1987583637;3.3593223095;8.4326248169
1555597431;51.1601066589;3.1987798214;3.8274667263;5.2357511520
1555597432;51.1601409912;3.1987783909;4.1772890091;6.4627094269
1555597433;51.1601791382;3.1987466812;4.2596001625;15.9756851196
1555597434;51.1602058411;3.1986985207;4.9901108742;31.0552921295
1555597435;51.1602439880;3.1986515522;4.8666443825;11.6147928238
1555597436;51.1602783203;3.1986048222;4.9335222244;6.3701515198
1555597437;51.1603126526;3.1985599995;5.2987775803;8.0879640579
1555597438;51.1603507996;3.1985101700;5.6743221283;5.4491944313
1555597439;51.1603927612;3.1984665394;5.5096998215;5.0762610435
1555597440;51.1604347229;3.1984167099;5.4119553566;4.3007817268
1555597441;51.1604652405;3.1983714104;4.8254890442;10.9853115082
1555597442;51.1604995728;3.1983315945;4.1412777901;9.1615200043
1555597443;51.1605224609;3.1982834339;4.0692553520;9.7254219055
1555597444;51.1605377197;3.1982131004;5.0004000664;9.5284624100
1555597445;51.1605377197;3.1981298923;5.4016666412;11.3432006836
1555597446;51.1605148315;3.1980330944;5.6691780090;7.6246852875
1555597447;51.1604804993;3.1979401112;6.2041997910;8.2925300598
1555597448;51.1604499817;3.1978552341;6.5694556236;7.1378393173
1555597449;51.1604156494;3.1977701187;6.8884110451;11.6221275330
1555597450;51.1603851318;3.1976830959;7.2176556587;8.7210378647
1555597451;51.1603507996;3.1975951195;7.2793889046;10.1869945526
1555597452;51.1603202820;3.1975083351;6.9192776680;6.4872455597
1555597453;51.1602783203;3.1974284649;6.9347109795;8.7792148590
1555597454;51.1602363586;3.1973485947;7.1816444397;11.2160940170
1555597455;51.1601982117;3.1972665787;7.1559224129;8.7291965485
1555597456;51.1601562500;3.1971817017;7.5160331726;8.1083688736
1555597457;51.1601219177;3.1970932484;7.5057444572;6.8283948898
1555597458;51.1600761414;3.1970117092;7.7321000099;10.0258827209
1555597459;51.1600265503;3.1969285011;8.0973558426;7.9372463226
1555597460;51.1599769592;3.1968317032;8.6838226318;8.5107994080
1555597461;51.1599349976;3.1967482567;8.4266004562;8.3151798248
1555597462;51.1598777771;3.1966664791;8.2568330765;9.5644979477
1555597463;51.1598243713;3.1965901852;8.5552110672;7.6995363235
1555597464;51.1597747803;3.1965184212;8.4317445755;7.9878959656
1555597465;51.1597175598;3.1964466572;8.7095441818;8.9597206116
1555597466;51.1596527100;3.1963751316;8.8587331772;11.0655384064
1555597467;51.1595954895;3.1962981224;8.6323776245;12.4042434692
1555597468;51.1595306396;3.1962249279;8.5140552521;9.0145339966
1555597469;51.1594734192;3.1961531639;8.3957328796;8.3393945694
1555597470;51.1594161987;3.1960902214;8.0870666504;8.8837070465
1555597471;51.1593513489;3.1960301399;8.1487998962;8.8398227692
1555597472;51.1592941284;3.1959681511;8.2413997650;8.3110408783
1555597473;51.1592292786;3.1959102154;8.1385107040;6.6029963493
1555597474;51.1591644287;3.1958551407;8.1693773270;6.8111248016
1555597475;51.1591072083;3.1957931519;8.0047559738;14.0536861420
1555597476;51.1590423584;3.1957316399;8.2002449036;7.4276170731
1555597477;51.1589851379;3.1956517696;8.4574670792;6.9225983620
1555597478;51.1589355469;3.1955800056;8.2208223343;5.1876435280
1555597479;51.1588783264;3.1955046654;7.8555665016;6.0666599274
1555597480;51.1588287354;3.1954300404;7.8504223824;8.2482185364
1555597481;51.1587791443;3.1953551769;8.0613441467;9.8575229645
1555597482;51.1587257385;3.1952784061;8.1745223999;7.4794797897
1555597483;51.1586761475;3.1952052116;8.2002449036;7.7717695236
1555597484;51.1586189270;3.1951284409;8.3442888260;7.4696478844
1555597485;51.1585693359;3.1950633526;8.2774114609;9.8168811798
1555597486;51.1585197449;3.1949899197;8.3391447067;7.2789363861
1555597487;51.1584625244;3.1949148178;8.3031330109;6.3138952255
1555597488;51.1584053040;3.1948435307;8.2876996994;7.4924230576
1555597489;51.1583595276;3.1947717667;8.1796665192;12.7586135864
1555597490;51.1583023071;3.1947052479;8.0819225311;7.5326328278
1555597491;51.1582450867;3.1946415901;8.1796665192;9.0968046188
1555597492;51.1581878662;3.1945698261;8.4111661911;15.9574880600
1555597493;51.1581230164;3.1944983006;8.4111661911;8.1266031265
1555597494;51.1580734253;3.1944167614;8.4163112640;8.7168331146
1555597495;51.1580162048;3.1943399906;8.4626111984;14.7688684464
1555597496;51.1579589844;3.1942815781;8.3802995682;11.2142896652
1555597497;51.1579093933;3.1942117214;8.1487998962;6.5782585144
1555597498;51.1578598022;3.1941380501;7.8349890709;7.0677771568
1555597499;51.1578140259;3.1940648556;7.7063779831;6.5744957924
1555597500;51.1577568054;3.1939899921;8.0304775238;10.1276798248
1555597501;51.1577072144;3.1939330101;8.0922107697;8.9743223190
1555597502;51.1576499939;3.1938614845;8.2774114609;8.9049167633
1555597503;51.1576004028;3.1937799454;8.2208223343;7.3375511169
1555597504;51.1575202942;3.1936767101;8.0664892197;8.3396072388
1555597505;51.1574630737;3.1936166286;8.0870666504;8.7757186890
1555597506;51.1574058533;3.1935501099;8.0459108353;11.7718496323
1555597507;51.1573486328;3.1934864521;7.9944667816;6.7260866165
1555597508;51.1572914124;3.1934182644;8.1024999619;10.7753953934
1555597509;51.1572418213;3.1933414936;8.1745223999;13.3059463501
1555597510;51.1572036743;3.1932764053;7.8246998787;6.4982275963
1555597511;51.1571540833;3.1932098866;7.8812890053;9.1692886353
1555597512;51.1570968628;3.1931498051;7.8812890053;6.7643404007
1555597513;51.1570396423;3.1930882931;7.8915777206;6.7525925636
1555597514;51.1569747925;3.1930298805;7.9070110321;9.0042800903
1555597515;51.1569175720;3.1929748058;7.5829110146;8.2274808884
1555597516;51.1568603516;3.1929147243;7.7218112946;7.2316284180
1555597517;51.1568031311;3.1928532124;7.8452777863;5.5045967102
1555597518;51.1567459106;3.1927933693;7.8555665016;6.9625444412
1555597519;51.1566810608;3.1927316189;7.8298444748;8.9864749908
1555597520;51.1566238403;3.1926701069;7.8298444748;5.3840522766
1555597521;51.1565666199;3.1926000118;8.0459108353;10.5130605698
1555597522;51.1565093994;3.1925215721;7.9996109009;8.7242650986
1555597523;51.1564712524;3.1924281120;7.8864331245;8.8085403442
1555597524;51.1564445496;3.1923267841;8.3339996338;8.2270727158
1555597525;51.1564216614;3.1922333241;8.1024999619;17.5996551514
1555597526;51.1563873291;3.1921401024;8.0973558426;6.6486730576
1555597527;51.1563568115;3.1920449734;7.9687442780;9.9181385040
1555597528;51.1563224792;3.1919515133;7.4851665497;5.7996339798
1555597529;51.1562995911;3.1918635368;6.9089889526;8.5091123581
1555597530;51.1562652588;3.1917815208;6.5282998085;9.7748155594
1555597531;51.1562423706;3.1917016506;6.3431000710;5.0708484650
1555597532;51.1562080383;3.1916234493;6.3225221634;7.2672715187
1555597533;51.1561851501;3.1915450096;6.3173775673;6.3304457664
1555597534;51.1561508179;3.1914632320;6.5951776505;8.2009334564
1555597535;51.1561279297;3.1913783550;6.2968001366;8.2363224030
1555597536;51.1561050415;3.1913034916;6.0190000534;9.1805257797
1555597537;51.1560707092;3.1912252903;6.6311888695;6.8793158531
1555597538;51.1560478210;3.1911401749;6.6774888039;8.0093755722
1555597539;51.1560211182;3.1910567284;6.6003222466;4.2283525467
1555597540;51.1560058594;3.1909852028;5.9984221458;10.8237943649
1555597541;51.1559829712;3.1909282207;4.8820776939;6.5513916016
1555597542;51.1559486389;3.1908833981;4.2904667854;4.0095548630
1555597543;51.1559181213;3.1908636093;3.2924444675;4.2100563049
1555597544;51.1558837891;3.1908752918;3.0352222919;4.2111101151
1555597545;51.1558418274;3.1909368038;4.4550890923;11.7121067047
1555597546;51.1558189392;3.1909933090;4.6763000488;4.2325105667
1555597547;51.1557960510;3.1910364628;4.2030110359;3.1851937771
1555597548;51.1557693481;3.1910781860;4.0795445442;5.5441160202
1555597549;51.1557388306;3.1911330223;5.2421889305;4.7977433205
1555597550;51.1557044983;3.1911952496;5.8852443695;2.9305822849
1555597551;51.1556549072;3.1912567616;5.9315443039;3.1087071896
1555597552;51.1556167603;3.1913168430;5.7154779434;2.4406545162
1555597553;51.1555671692;3.1913731098;5.3553667068;3.0194134712
1555597554;51.1555175781;3.1914448738;4.7431778908;3.4893441200
1555597555;51.1555099487;3.1914880276;4.0949778557;3.1684408188
1555597556;51.1554832458;3.1915202141;3.7194333076;2.9571576118
1555597557;51.1554527283;3.1915364265;3.0660889149;2.1655325890
1555597558;51.1554298401;3.1915400028;2.3510110378;2.1338200569
1555597559;51.1554183960;3.1915450096;1.7233889103;5.1239771843
1555597560;51.1554107666;3.1915481091;1.1935111284;2.5814843178
1555597561;51.1554183960;3.1915502548;1.1626443863;1.5095232725
1555597562;51.1554183960;3.1915547848;1.3066889048;1.7280876637
1555597563;51.1554183960;3.1915686131;1.7028111219;2.0952308178
1555597564;51.1554183960;3.1915831566;2.2532665730;3.8740890026
1555597565;51.1554107666;3.1916031837;2.8243000507;6.5288448334
1555597566;51.1554031372;3.1916265488;3.3490333557;5.5362181664
1555597567;51.1553955078;3.1916718483;4.1669998169;7.6256604195
1555597568;51.1553878784;3.1917216778;5.0004000664;7.3758907318
1555597569;51.1553611755;3.1917550564;4.8614997864;6.8099422455
1555597570;51.1553382874;3.1917963028;4.6042776108;13.0928087234
1555597571;51.1553306580;3.1918466091;4.3882112503;6.6098618507
1555597572;51.1553153992;3.1919119358;4.7637553215;5.0917448997
1555597573;51.1553077698;3.1919717789;4.7688999176;5.2233829498
1555597574;51.1552963257;3.1920449734;5.0929999352;5.5471186638
1555597575;51.1552886963;3.1921198368;5.3347887993;3.8912060261
1555597576;51.1552886963;3.1922018528;5.6074442863;6.2674436569
1555597577;51.1552734375;3.1922750473;5.3862333298;4.6192274094
1555597578;51.1552658081;3.1923563480;5.7669219971;9.5347957611
1555597579;51.1552658081;3.1924483776;6.0652999878;7.5462632179
1555597580;51.1552581787;3.1925332546;5.9109668732;9.8039665222
1555597581;51.1552581787;3.1926147938;5.7617778778;5.3793096542
1555597582;51.1552505493;3.1926965714;5.8698110580;6.8331365585
1555597583;51.1552581787;3.1927785873;5.6023001671;4.7372364998
1555597584;51.1552581787;3.1928503513;5.3913779259;4.7396688461
1555597585;51.1552734375;3.1929299831;5.3965220451;5.5767912865
1555597586;51.1552810669;3.1930098534;5.3193554878;6.3658032417
1555597587;51.1552810669;3.1930918694;5.2267556190;5.8401942253
1555597588;51.1552963257;3.1931664944;4.8717889786;7.4955773354
1555597589;51.1553153992;3.1932463646;5.3399333954;7.2392134666
1555597590;51.1553306580;3.1933314800;5.3759446144;5.8544068336
1555597591;51.1553306580;3.1934118271;5.4119553566;7.8365821838
1555597592;51.1553306580;3.1934900284;5.2679109573;13.4104862213
1555597593;51.1553382874;3.1935751438;5.6743221283;8.1775627136
1555597594;51.1553459167;3.1936564445;5.4788331985;5.4898285866
